;Chlorophyll a, total;Divinyl chlorophyll a;Chlorophyll b;19-Hexanoyloxyfucoxanthin;19-Butanoyloxyfucoxanthin;Fucoxanthin;Peridinin;Alloxanthin;Zeaxanthin
6842;0.34429867287067695;-36.7368005696771;-1.761657125411611;-0.9529547162457462;-2.772268773428859;-2.30910630998431;-3.977095002171855;-2.1972345773862187;-4.396531320876754
6843;-0.2107210313156524;-36.7368005696771;-2.041991626232997;-1.38501517962151;-2.969869614028261;-2.9893526665899497;-4.495419322028963;-3.358425289818283;-3.682499847149893
6844;0.1888005228916639;-36.7368005696771;-1.55494972715003;-1.25358330487927;-2.772748735041145;-2.628315233083355;-4.237060864423689;-2.5910674856165943;-3.6465865419236807
6845;-0.14029708553872253;-36.7368005696771;-2.69963570250119;-1.2307960183698112;-2.5625223051372665;-2.695035264024714;-3.3923367532299555;-3.5712742120396688;-4.613202357685345
6846;-0.14029708553872253;-36.7368005696771;-2.69963570250119;-1.2307960183698112;-2.5625223051372665;-2.695035264024714;-3.3923367532299555;-3.5712742120396688;-4.613202357685345
6847;0.9550921263564184;-2.4544550423321705;-1.248516995410577;-0.3907489242724837;-2.558768498386454;-1.0968238888088926;-1.887829937978788;-2.192207185524435;-2.202009460131086
6848;-1.3764232413246273;-2.6812135471486487;-36.7368005696771;-2.677860529939151;-3.788478819336686;-4.631514161327682;-5.846498776857758;-36.7368005696771;-2.011932437097431
6849;-1.3051199863308933;-2.4288288195682948;-36.7368005696771;-2.8838331810565805;-3.2161295992001726;-36.7368005696771;-36.7368005696771;-36.7368005696771;-2.2927337769436704
6850;-1.2964902208598441;-2.532124051397114;-36.7368005696771;-2.829709489729537;-3.8249282985772073;-3.8708810620969656;-4.5347117223395195;-36.7368005696771;-2.347928587760386
6851;-2.329237123991471;-3.5277815337716047;-36.7368005696771;-3.7946845130109077;-4.302845836799432;-36.7368005696771;-36.7368005696771;-36.7368005696771;-3.4877361430793905
6852;-2.738767173764269;-4.29401575735116;-36.7368005696771;-4.137043316755209;-36.7368005696771;-36.7368005696771;-36.7368005696771;-36.7368005696771;-3.702167348440867
6853;-3.1288066277793303;-4.995254192057937;-36.7368005696771;-4.634598996678892;-4.602174677008282;-36.7368005696771;-36.7368005696771;-36.7368005696771;-3.0788965148147573
6854;-2.400749341781276;-3.5526018358213847;-36.7368005696771;-5.026764676026122;-5.126046145607565;-36.7368005696771;-36.7368005696771;-36.7368005696771;-2.8380449977183955
6855;-2.1511523892338356;-3.3145610750026058;-36.7368005696771;-3.811273102327998;-4.391673011725678;-36.7368005696771;-36.7368005696771;-36.7368005696771;-2.8317444234485394
6856;-2.583755081830602;-3.7946845130109077;-36.7368005696771;-4.125216225889181;-5.300319369218688;-5.613028111387706;-36.7368005696771;-5.511510587009051;-3.195159298250882
6857;-1.7986632455448488;-4.044412193473885;-36.7368005696771;-3.4536492416645763;-4.031933302100698;-4.473265115108143;-36.7368005696771;-36.7368005696771;-2.189345697387534
6858;-0.029387616894591895;-1.495930671640505;-36.7368005696771;-2.6436679421729403;-1.2968559318059913;-3.1006484435035486;-4.208409518510066;-3.85943055530897;-2.647900543818338
6859;-0.9688216338874489;-2.596553550088533;-36.7368005696771;-2.5379277517652516;-3.687280732750235;-4.223997770448964;-5.016150474784349;-36.7368005696771;-2.297796576262247
6860;-1.8573865826672806;-3.0559069965900587;-36.7368005696771;-3.936315697997185;-4.655411402424827;-4.820841722463586;-36.7368005696771;-36.7368005696771;-2.7209901007582755
6861;-0.9919036820933064;-3.2735960370684305;-36.7368005696771;-2.8190934998955326;-4.164981641821534;-3.9347799925507565;-3.3253480693787143;-36.7368005696771;-2.3312932571307883
6862;-1.129019951089535;-2.39305699615812;-36.7368005696771;-3.261000751168869;-4.812194355422404;-3.7380696983047033;-4.67237893568153;-36.7368005696771;-2.5142942666825907
6863;-1.7293482091066572;-3.341043458842405;-36.7368005696771;-3.8956576513418764;-5.24004845842404;-5.236281975628563;-5.386056280856019;-36.7368005696771;-2.331602042064537
6864;-1.551169004310124;-36.7368005696771;-36.7368005696771;-3.587767952745521;-4.547845119368811;-5.660722985195722;-36.7368005696771;-36.7368005696771;-2.502622655593779
6865;-2.3414298768176116;-2.952864373326813;-36.7368005696771;-4.068092191078028;-5.284414461379024;-6.003537128342206;-36.7368005696771;-36.7368005696771;-2.6397375609201212
6866;-2.3847717639819916;-3.470225968072588;-36.7368005696771;-3.8378436072538893;-5.199377418693113;-36.7368005696771;-36.7368005696771;-36.7368005696771;-3.0937862140293766
6867;-3.267540996849479;-4.595219855134912;-36.7368005696771;-4.335143048775023;-5.93697636182387;-36.7368005696771;-36.7368005696771;-36.7368005696771;-3.819899716552335
6868;-2.9763218800341655;-4.1364173386440015;-36.7368005696771;-4.578528255041659;-5.618522630705347;-5.629603076481919;-36.7368005696771;-36.7368005696771;-3.2903718265732675
6869;-2.8411245553275504;-4.243308715362051;-36.7368005696771;-4.475897850283943;-5.729100282640457;-5.286388795682741;-36.7368005696771;-36.7368005696771;-3.34699332764864
6870;-2.7038092068449537;-3.774437342475578;-36.7368005696771;-4.588313068921657;-5.523964048080337;-4.801185069914035;-36.7368005696771;-36.7368005696771;-2.6595457920425933
6871;-2.222388550999768;-3.235259304118722;-36.7368005696771;-3.9643694858003493;-4.923998987436693;-4.396531320876754;-36.7368005696771;-36.7368005696771;-2.79009809990493
6872;-2.2414899936342336;-3.4021978819957357;-36.7368005696771;-4.313247119279048;-4.038153282572352;-36.7368005696771;-36.7368005696771;-36.7368005696771;-3.187619435217644
6873;-2.2476235349200704;-3.8800399595750896;-36.7368005696771;-4.001947712956127;-4.88886023717032;-4.63048799397237;-36.7368005696771;-36.7368005696771;-3.169133732973384
6874;-2.9588219195338916;-6.27648350214022;-36.7368005696771;-4.371680342619729;-5.308367702401515;-5.091303197163692;-36.7368005696771;-5.373040912743949;-3.220376950994465
6875;-2.4862675754273407;-3.951803875439985;-36.7368005696771;-4.163694640356887;-4.822083187551652;-4.5554280940932665;-36.7368005696771;-36.7368005696771;-3.105216616585843
6876;-1.1744140020843912;-36.7368005696771;-36.7368005696771;-2.527104590488185;-4.167560624553353;-3.4539654472008077;-4.712755396668016;-4.9967323889272475;-3.264134731273813
6877;-1.2275826699650694;-36.7368005696771;-36.7368005696771;-2.525228769266603;-4.015718241766905;-2.8557964332564723;-36.7368005696771;-36.7368005696771;-2.5560589941160883
6878;-0.43540898448123627;-36.7368005696771;-36.7368005696771;-0.9542522381612736;-2.9997402949515277;-3.2161295992001726;-3.7757453871355935;-3.4489181178735637;-2.744817925294423
6879;-0.4828862550767491;-36.7368005696771;-36.7368005696771;-0.9843822240112736;-3.0344731018704194;-3.33625269302177;-3.8699218294095052;-3.288761952332364;-2.9759296462578093
6880;-1.9173226922034001;-3.0791138824930395;-4.727983008117537;-3.442019376182407;-4.199705077879919;-3.9120230054281406;-5.765133679234338;-18.7678588444979;-2.9759296462578093
6881;-2.198225077669802;-3.036554268074244;-7.797879023927285;-4.961845129926808;-4.710530701645905;-3.863232841258709;-4.268697949366871;-22.445079545285292;-3.432378499145727
6882;-2.407945608651871;-3.3242363405260242;-5.946556829947419;-3.9120230054281406;-4.828313737302287;-5.115995809754064;-6.258663679933239;-15.861704634264582;-2.8302178350764158
6883;-2.111964733385395;-3.0791138824930395;-4.869748709301365;-3.575550768806929;-4.268697949366871;-4.422848629194127;-5.713817036203648;-20.280818517293543;-2.7030626595911693
6884;-2.3025850929940446;-3.170085660698766;-6.45377876923313;-3.688879454113932;-4.342805921520592;-4.710530701645905;-6.546017955733963;-16.847525632520757;-2.8134107167600346
6885;-2.882403588246986;-3.7297014486341866;-8.602837160513996;-4.199705077879919;-4.60517018598808;-4.710530701645905;-6.505986840958534;-18.49560747282773;-2.780620893937044
6886;-2.37515578582888;-3.244193632852488;-7.806709051673299;-3.8167128256238163;-4.60517018598808;-4.648409329229004;-6.018561442798714;-19.38600133484108;-2.9004220937496643
6887;-2.244316184870069;-2.9187712324178605;-5.610990374761894;-3.863232841258709;-4.60517018598808;-5.115995809754064;-6.30824090549923;-15.327300064502174;-2.9759296462578093
6888;-2.253794928824613;-3.0791138824930395;-4.90346210604347;-3.688879454113932;-4.60517018598808;-4.961845129926808;-6.38482979958329;-20.75252019809018;-2.8647040111475848
6889;-3.170085660698766;-4.199705077879919;-10.807243335708028;-4.342805921520592;-4.961845129926808;-5.089631818020803;-8.569082699837358;-13.912385061960622;-3.7297014486341866
6890;-2.551046452292544;-3.6496587409606507;-6.187850656173724;-3.6119184129778037;-4.342805921520592;-4.582115216494701;-6.278440426459151;-17.59248491933434;-3.0791138824930395
6891;-2.7030626595911693;-3.6119184129778037;-8.79205975736526;-4.135166556742349;-5.298317366548014;-5.323041194083395;-6.117637003958208;-13.024463747819254;-3.1941832122778266
6892;-2.419118909249996;-3.540459448995659;-5.015589379672815;-3.540459448995659;-4.342805921520592;-4.60517018598808;-5.684641044997068;-19.2814278978517;-2.9759296462578093
6893;-2.476938480138822;-3.1941832122778266;-5.758329932938966;-3.6119184129778037;-4.342805921520592;-4.017383521085966;-6.376906066996261;-17.259963288067805;-3.0288754921472427
6894;-2.253794928824613;-3.218875824868198;-5.928734390050523;-4.074541934925914;-4.60517018598808;-4.422848629194127;-6.098748091052884;-17.730439647007532;-2.882403588246986
6895;-2.2633643798407634;-3.1941832122778266;-7.660401189051409;-3.688879454113932;-4.342805921520592;-4.342805921520592;-6.023701260818829;-16.71412899032142;-2.71810053695571
6896;-3.506557897319978;-4.509860006183756;-14.212372897602133;-4.710530701645905;-5.5214609178622185;-5.5214609178622185;-7.643330738156904;-27.013415460983648;-3.963316299815691
6897;-2.9004220937496643;-3.963316299815691;-13.567268031200413;-3.575550768806929;-4.710530701645905;-4.60517018598808;-7.029426245109523;-19.541284384262255;-2.9759296462578093
6898;-3.381394754365972;-4.422848629194127;-18.43351883585284;-4.828313737302287;-5.80914299031399;-5.80914299031399;-8.41920234401117;-21.49360031662769;-3.863232841258709
