,"Chlorophyll a, total",Divinyl chlorophyll a,Chlorophyll b,19-Hexanoyloxyfucoxanthin,19-Butanoyloxyfucoxanthin,Fucoxanthin,Peridinin,Alloxanthin,Zeaxanthin
8590,1.6174060820832772,0.0,-1.6450650900772514,-6.907755278982137,-6.907755278982137,0.5816568045265821,-1.410587053688935,-2.0635681925235456,-1.5371172508544744
8591,0.3606650727762003,0.0,-1.9995719278784871,-1.1146556666744856,-2.522877960246784,-2.353828926078511,-2.3896496970365733,-3.7676282476555283,-0.841953603335906
8592,-3.3217394603274397,-4.70058037079275,-6.907755278982137,-4.458475806837288,-5.491902115620702,-6.907755278982137,-6.907755278982137,-6.907755278982137,0.0
8593,0.18564934688662926,-6.907755278982137,-6.907755278982137,-0.5673077957207975,-6.907755278982137,-1.0246836183022785,-6.907755278982137,-6.907755278982137,-3.8322880374092927
8594,-2.0647199579129314,0.0,-4.43768490868645,-3.4430940962997436,-3.7509795171085827,-2.7535483006426955,-6.907755278982137,-5.80156820557023,-5.7127957454173455
8595,-4.356696254768619,0.0,-7.74302844236017,-5.603431768313089,-5.844694282408235,-4.538603915250052,-6.907755278982137,-6.907755278982137,-8.498622091746842
8596,-4.415003317620805,0.0,-8.623603457869681,-4.479634518900405,-6.59370774052518,-5.43942839226704,-6.907755278982137,-6.907755278982137,-7.841345668246741
8597,1.4085716200663438,0.0,-6.907755278982137,-6.907755278982137,-2.001903800200655,2.9055391974144307,0.0,-3.0173602000957374,-2.8073468392835452
8598,-4.921662132664695,0.0,-8.164936930494223,-6.372176094044153,-6.607751250106665,-5.903657008039508,-6.907755278982137,-7.914348533182751,-7.455963795195591
8599,-2.8212467047455942,0.0,-6.3121123758492494,-3.938275209824826,-4.854744848753339,-4.000658978632588,-8.163977139553669,-6.271764922910462,-6.416701523317395
8600,-3.806314440346548,0.0,-7.771541370569522,-4.917782745886891,-5.914056783544955,-4.406606101965424,-7.39314809912609,-6.805727773737611,-7.538146452389038
8601,1.0868433050681108,0.0,-6.907755278982137,-0.9718034418044138,-3.638186339798418,1.189823168721494,-3.372609924810243,-3.767922661454389,-6.907755278982137
8602,-3.0778194597501867,0.0,-6.716541434363537,-4.5907470069148255,-5.10372085949114,-4.2248529618405835,-6.907755278982137,-6.930029233934473,-6.665255698120894
8603,-0.27128392664214473,0.0,-2.3947003819018513,-0.8627499649461253,-5.240048458424061,-1.487220279709851,-2.7936080894638566,-3.638186339798418,-6.907755278982137
8604,-2.864704011147587,0.0,0.0,-4.509860006183766,-5.521460917862246,-5.298317366548036,0.0,0.0,-2.8824035882469876
8605,-2.864704011147587,0.0,-6.907755278982137,-3.9633162998156966,-6.907755278982137,-6.907755278982137,-6.907755278982137,-6.907755278982137,0.0
8606,-2.111964733385396,0.0,-4.8283137373023015,-3.3813947543659757,-4.509860006183766,-4.8283137373023015,-6.907755278982137,-6.907755278982137,-3.473768074496991
8607,-1.4188175528254507,0.0,-5.521460917862246,-2.551046452292545,-3.7722610630529876,-4.8283137373023015,-6.907755278982137,-6.907755278982137,0.0
8608,-3.2188758248682006,0.0,-3.649658740960655,-5.115995809754082,-5.809142990314028,-5.809142990314028,-6.907755278982137,-6.907755278982137,0.0
