,0,1,2,3,4,5,6,7,8
20,"-0,08389694339","2,350015652","0,3535229035","-0,3886015712","-0,1618523886","-0,9066679324","-0,00163616029","-1,35153609","1,267056012"
21,"-0,01971738889","2,39284383","0,3150876226","-0,1146704087","-0,001204026945","-0,8753848825","-1,431794493","-1,35153609","1,274699179"
22,"-0,2738331374","2,226908693","0,1346769712","-0,4851494595","-0,340191173","-1,114298867","-1,431794493","-1,35153609","0,9978104972"
23,"-0,2094174732","2,24589428","0,1501192841","-0,1899529626","-0,2836539349","-1,128616145","0,1984102001","-1,35153609","0,9528764094"
24,"-0,1234615264","2,333464005","0,1820711784","-0,290668309","-0,3058904118","-1,200002959","0,07367549194","-1,35153609","1,13010674"
25,"-0,1524923916","2,2473705","0,237309886","0,09706386349","-0,2004671977","-1,080690079","0,251353237","-1,35153609","1,074310557"
26,"-0,3322256224","2,151585785","0,1118949451","-0,1506879081","-0,4385972612","-1,151540356","0,2221308955","-1,35153609","1,042844936"
27,"-0,4700287962","2,098042059","-0,006430880474","-0,4653225472","-0,4925889344","-1,343510001","0,0905727957","-1,35153609","0,9963412958"
28,"-0,4682163241","2,080513026","0,03478998374","-0,3690149048","-0,4608026987","-1,397643526","0,1066572505","-1,35153609","0,9003280014"
29,"-0,07020533901","2,383665027","0,2600651104","-0,483271081","-0,6138672303","-1,319115927","0,1432049028","-1,35153609","1,085442475"
30,"-0,05118232804","2,393681794","0,2618099711","-0,4430534012","-0,5581365017","-1,279828977","0,4591557099","-1,35153609","1,14340888"
31,"-0,05806831634","2,383212037","0,2210914294","-0,3824464659","-0,6092614817","-1,361427313","0,2052674245","-1,35153609","1,156427028"
32,"-0,130534211","2,316615428","0,2639211671","-0,2995635891","-0,4729715131","-1,255210567","0,2892807829","-1,35153609","1,043491247"
33,"-0,1165537948","2,284848519","0,2976876689","-0,2057487888","-0,4601926045","-1,154463476","0,4530223571","-1,35153609","1,08527242"
34,"-0,1698997665","2,272414407","0,2426205818","-0,4721762263","-0,6614440143","-1,236329341","0,3693990644","-1,35153609","1,134878706"
35,"-0,1887142869","2,247634706","0,2493769294","-0,3325704904","-0,52148346","-1,081884345","0,331008165","-1,35153609","1,155405371"
36,"-0,3199361448","2,170171684","0,1397109015","-0,4227706798","-0,4310335209","-1,081745868","0,219120298","-1,35153609","1,109330847"
37,"-0,4463117041","2,096922894","0,004713120484","-0,5674429542","-0,6109119686","-1,252664456","0,2524850878","-1,35153609","1,060545222"
38,"0,1428091712","2,117237659","0,2825784337","-0,5268844202","-0,596804333","-1,185503658","0,3946320905","-1,35153609","1,136801281"
39,"0,07880595982","2,491697093","0,3279020163","-0,4800369655","-0,5379500707","-1,197789594","0,5041504615","-1,35153609","1,233429461"
40,"0,0486210869","2,464838301","0,2808224428","-0,3820556582","-0,5857715913","-1,152344005","0,2449386755","-1,35153609","1,26571862"
41,"0,1368228447","2,500879077","0,3571669771","-0,1143138593","-0,357784352","-1,011541968","0,3812617611","-1,35153609","1,209086463"
42,"-0,02250945628","2,230940916","0,4127590742","-0,08673273014","-0,04606693968","-0,4965087836","0,411911865","-1,35153609","1,246233579"
43,"0,1236781126","2,361452509","0,5329014472","0,2727679731","0,2762729833","-0,6032355757","0,4285779529","-1,35153609","1,261235038"
44,"-0,198205009","2,185011024","0,3036057689","-0,1628256782","-0,2040809067","-0,7761489916","0,2167603085","-1,35153609","1,06832217"
45,"-0,0723496294","2,256023565","0,3205001487","-0,1115790929","-0,18307216","-0,7295848178","0,3461576785","-1,35153609","1,022738767"
46,"-0,2540114818","1,721172517","0,5905281088","0,4183604025","-0,09883047475","-0,7355229213","0,6199295178","-1,35153609","0,8400507565"
47,"-0,2869597542","-0,9681485704","0,7760907333","0,7271033219","0,2876810442","-0,2150076064","0,7096157183","-1,35153609","1,053252696"
48,"-0,06948982202","1,580503245","0,3601498079","0,7978395822","0,2221939529","-0,3559517741","0,4473658426","-1,35153609","1,027340106"
49,"-0,04157009592","2,105921721","0,3912970945","0,5215039364","0,04687830689","-0,6067934628","0,4036859427","-1,35153609","1,170249717"
50,"0,4413166645","2,655731892","0,6824079873","0,4424201831","0,02682795286","-0,6795361539","0,4147562381","-1,35153609","1,46329519"
51,"0,4507194359","2,711729704","0,7336567307","0,3277601014","0,01238447868","-0,6963090255","0,3672748134","-1,35153609","1,430547696"
52,"-0,03150634198","1,837750863","0,3934505583","0,4001608034","-0,03740927757","0,1403426758","0,9068334034","-1,35153609","1,194570849"
53,"-0,01641484704","1,826367344","0,6437806798","0,502566723","0,2491464333","-0,3071642792","0,757808182","-1,35153609","1,240101847"
54,"-0,1033750679","1,124282931","0,7100817421","0,5140405181","0,3142529171","-0,2287297475","0,5698448692","-1,35153609","1,11424945"
55,"0,0890499116","1,525425628","0,7108384361","0,8927296778","0,7537364093","-0,0327205635","0,7097412907","-1,35153609","1,188692022"
56,"-0,1174243602","0,803826846","0,7325065989","0,6542748469","0,5820081764","-0,1200726775","0,6045971412","-1,35153609","1,038257275"
57,"-0,00810847094","0,7942609293","0,09814915266","1,067681512","0,243882313","-0,1368455593","0,4339384755","-1,35153609","0,7664834626"
58,"-0,6169401689","1,280616554","0,3819617133","-0,06250306254","-0,2338874063","-0,8027912814","0,5505677216","-1,35153609","1,198235804"
59,"0,2870195434","2,46578324","0,7049240495","0,233714466","0,2081759665","-0,5494931858","0,7174487997","-1,35153609","1,465804149"
60,"-0,01262882831","1,784184857","0,5943443117","0,457490192","0,3521987014","-0,494232601","0,7786327826","-1,35153609","1,351140112"
61,"0,2969874647","2,229458644","0,8210155016","0,6179644957","0,4247715161","-0,2965702019","0,9180360746","-1,35153609","1,499487855"
62,"0,6758210732","2,611718653","0,9995941374","0,8685830078","0,6482802794","-0,09110022682","1,135131848","-1,35153609","1,655825467"
63,"0,766538132","2,526719046","1,022639186","1,188491307","0,9492832329","0,1601483138","1,19049556","-1,35153609","1,689076861"
64,"1,034070025","2,962130251","1,082370556","1,063258943","0,8225762053","0,06389475353","1,188340435","-1,35153609","1,849764651"
65,"1,243496295","3,187220543","1,188529427","0,9518705566","0,8142016642","-0,03330828991","1,163768587","-1,35153609","1,980212768"
66,"1,394498711","3,308760864","1,303294988","0,867877984","0,8738851396","-0,0578551569","1,095917026","-1,35153609","2,064704176"
67,"1,195126311","3,175242585","1,169779654","0,774333872","0,724063079","-0,1139719387","0,9795159977","-1,35153609","1,889555272"
68,"0,5255548158","2,2670373","0,9238841731","0,9357890505","0,6162407095","-0,006226641827","1,047694978","-1,35153609","1,582769055"
69,"0,3462348048","1,877834027","0,5746343951","1,218170535","0,9666327499","0,06141158337","0,7411938461","-1,35153609","0,882507539"
70,"0,1937876297","1,985965817","0,6483937631","0,8798471754","0,8308845343","-0,1359661568","0,6988109377","-1,35153609","0,86677552"
71,"0,06544579594","2,023362751","0,6091083149","0,6965214972","0,6809539696","-0,2881808401","0,8026907099","-1,35153609","0,8645011561"
72,"0,2099601221","2,201532797","0,6511984688","0,8337474812","0,8556722213","-0,2556823498","0,6335701994","-1,35153609","0,8852977637"
73,"0,07073760151","2,425333009","0,4468621581","0,1726145992","0,3226881234","-0,9233653303","0,421748731","-1,35153609","0,9410426863"
74,"0,07654312116","2,471271918","0,3920325648","-0,03456111295","0,1812669126","-1,005978364","0,0685832712","-1,35153609","1,034448765"
75,"-0,005306241524","2,419944896","0,3014064948","-0,109381822","0,0310972982","-1,070168775","-0,04209811215","-1,35153609","1,048711755"
76,"0,104676151","2,501498609","0,39087854","-0,1064227325","0,06731959943","-1,025257363","0,2550318052","-1,35153609","1,133728624"
77,"0,2619762676","2,571549894","0,61984843","0,2908270123","0,4445769657","-0,715193498","0,2213809404","-1,35153609","1,145218982"
78,"0,1098652526","2,45511341","0,5703808006","0,2281114304","0,407264106","-0,7865190023","0,209883094","-1,35153609","1,09302198"
79,"0,1530199712","2,475062408","0,5768272069","0,2281114304","0,4867962871","-0,7279677777","0,2926923087","-1,35153609","1,090381994"
80,"0,09245385778","2,343886463","0,6503794349","0,2906887998","0,4773114103","-0,6820376933","0,7547327763","-1,35153609","0,9774865797"
81,"0,0294505722","2,189443066","0,6691818569","0,3297394405","0,5091694199","-0,490416725","0,8736440755","-1,35153609","0,9453949487"
82,"0,1092307489","2,294994632","0,6899803044","0,436532208","0,4030005705","-0,434714486","0,9884636972","-1,35153609","1,157109667"
83,"0,004029989919","2,041764447","0,7697061846","0,500297805","0,5926189984","-0,1198526658","0,764267513","-1,35153609","1,046937025"
84,"-0,01064608454","1,964998595","0,8819121794","0,197879993","0,5052913728","-0,1924251941","0,6917671575","0,6821491521","0,827817013"
85,"0,09224921054","1,974447598","0,8813059846","0,333773366","0,5462756349","-0,08651060993","0,8292141833","0,7130512556","0,9194008359"
86,"-0,1137280055","-0,9681485704","1,085472939","0,1836003728","0,4703248687","-0,1015249181","0,6356152201","0,9079139714","0,7603371758"
87,"-0,00635235656","-0,9681485704","1,16959839","0,1008029036","0,4289721956","-0,1883627678","0,5991198848","0,8191319202","0,8375702948"
88,"-0,08989543475","-0,9681485704","1,188197169","0,0388560691","0,4465624466","-0,3160094811","0,435671095","0,7387353179","0,8445888071"
89,"-0,279789708","-0,9681485704","0,9962681435","-0,3514332877","-0,01842617594","-0,5769261663","0,3282738257","0,4210251039","0,5330081892"
90,"-0,2111708725","-0,9681485704","1,088094734","-0,6697237439","-0,1890145731","-0,475162107","0,4195624565","0,6041694469","0,6639239902"
91,"-0,1302770078","-0,9681485704","1,011491565","0,1214498624","0,1466891396","-0,009031651116","0,4184683795","0,7832277733","0,6041470845"
92,"0,2572440154","-0,9681485704","1,012354062","0,09836140182","0,3195388878","0,6097038181","0,6498740273","1,211884016","0,5140375239"
93,"-0,1075015979","-0,9681485704","1,051745582","-0,08966551151","0,1542789108","-0,1264889001","0,4410466712","1,160595304","0,5110827517"
94,"0,3745513783","-0,9681485704","1,016303321","0,2738320372","0,5943323779","0,6817109401","0,8047791888","1,054313659","0,3768690184"
95,"-0,2334879973","-0,9681485704","0,6384535937","-0,254638264","0,1400877423","0,1348163766","0,5140731066","0,9148704638","0,1431568605"
96,"-0,131302083","-0,9681485704","0,8567333925","-0,2997607405","0,1758626495","0,04520085484","0,4988541107","0,8487743102","0,1702121542"
97,"0,1644150047","-0,9681485704","1,157101258","-0,2954821858","0,2068121933","-0,03519722511","-1,431794493","0,9507263431","0,3541373366"
98,"0,5220586277","-0,9681485704","1,430079671","0,01938689827","0,681840448","0,2847414905","-1,431794493","1,147914344","0,7216657717"
99,"0,5866809535","-0,9681485704","1,432016453","0,2080270973","0,6160868667","0,4562092866","0,6404478305","0,9928783531","1,07243758"
100,"-0,03645266597","-0,9681485704","0,7986163893","0,438192611","0,7014491914","-0,1580130869","0,7791243404","0,6800834441","0,8896525252"
101,"0,313080814","-0,9681485704","0,9494580651","0,7647165385","0,8015377971","-0,07560780718","0,8250613386","1,163376178","1,122556788"
102,"0,01874288685","-0,9681485704","0,7798721744","0,5805344747","0,7133792562","-0,1491256217","0,914760025","0,8603232856","1,019422335"
103,"0,1663045874","-0,9681485704","0,8841726336","0,7575858679","0,7707712715","0,1101974874","0,910745739","1,004994259","1,070259382"
104,"-0,05479683102","-0,9681485704","0,758111153","0,6110023676","0,7440975347","-0,1681825197","0,9508519854","0,7902831241","0,9310391536"
105,"0,2809275484","-0,9681485704","0,9431682206","0,8764089618","0,7689904859","0,1572052694","0,8098353771","1,133198388","1,096678477"
106,"1,040524479","-0,9681485704","1,033100452","0,6952438747","0,6707267278","1,175801931","0,6562107539","0,9987378595","0,9024869127"
107,"-0,3517165699","-0,9681485704","0,6879086413","0,5749717091","0,7594541621","-0,02218377987","0,842373374","-1,35153609","0,7955143891"
108,"-0,2219054611","-0,9681485704","0,6738556611","0,5342604083","0,7458399212","0,1061165505","0,881353243","-1,35153609","0,8155665368"
109,"-0,2200047165","-0,9681485704","0,7036464214","0,4723137528","0,7216765803","0,06802060127","0,8651923052","-1,35153609","0,8116013753"
110,"-0,4051773758","-0,9681485704","0,7132483523","0,4778314283","0,6678340938","-0,1633647407","0,8122250392","-1,35153609","0,8511468658"
111,"-0,4558215304","-0,9681485704","0,6856085678","0,386082549","0,6342087642","-0,2721016051","0,7467144817","-1,35153609","0,8076452806"
112,"-0,482256736","-0,9681485704","0,6404353934","0,3827436918","0,6457971873","-0,3920501252","0,8087733744","-1,35153609","0,756020528"
113,"-0,3613401322","-0,9681485704","0,7375871492","0,4528784832","0,7236872064","-0,317287691","0,8109263938","-1,35153609","0,8318533924"
114,"0,2897006854","-0,9681485704","0,8110214632","0,5841061562","0,8362768467","-0,155565558","0,9738848303","-1,35153609","0,8040454319"
115,"-0,506237465","-0,9681485704","0,7275842015","0,5446414594","0,8019480044","-0,200858727","0,9476123927","-1,35153609","0,7010616532"
116,"-0,3021758571","-0,9681485704","0,7196561719","0,5655630781","0,782769427","-0,1622292278","0,953898774","-1,35153609","0,666934382"
117,"-0,3125095162","-0,9681485704","0,7198502265","0,6245481138","0,8159255336","-0,03367164694","0,9595959606","-1,35153609","0,6957208194"
118,"0,02916171954","-0,9681485704","0,7093626826","0,8723589366","0,870496401","0,1999281294","1,049179552","-1,35153609","0,6445778232"
119,"-0,02244946762","-0,9681485704","0,684122249","0,8792619367","0,869423376","0,1804430885","1,036816168","-1,35153609","0,6645790802"
120,"0,08690420713","-0,9681485704","0,681251258","0,9327637997","0,8976890727","0,2275729474","0,9929705514","-1,35153609","0,6684399696"
121,"0,195422903","-0,9681485704","0,731459559","0,9700831482","0,9594076584","0,2531043976","1,111147692","-1,35153609","0,7521681144"
122,"0,1140692462","-0,9681485704","0,7324763178","0,9204631526","0,9446175088","0,2045789563","1,130990803","-1,35153609","0,8590246176"
123,"0,09922008177","-0,9681485704","0,7174462438","0,8740149946","0,9315528699","0,1817389272","1,087417408","-1,35153609","0,808651852"
124,"0,1068266764","1,580816458","0,6939595783","0,76534121","0,8477789576","0,0863628757","1,051107974","-1,35153609","0,7636135518"
125,"-0,1197645756","-0,9681485704","0,7118446336","0,7636377975","0,839266904","0,09340348691","1,009926961","-1,35153609","0,7976567088"
126,"-0,1583987497","-0,9681485704","0,7166616267","0,7455870942","0,8216789252","0,07717765214","0,9746961696","-1,35153609","0,7871909458"
127,"-0,09959845496","-0,9681485704","0,6674182038","0,7673848123","0,8004002396","0,09600721769","0,9047389503","-1,35153609","0,7181190186"
128,"-0,162564912","-0,9681485704","0,6801516331","0,7398775536","0,7362762942","0,1009266709","0,9648865672","-1,35153609","0,7407791429"
129,"-0,1922070769","-0,9681485704","0,6891556183","0,6321051438","0,7241343136","-0,004605594883","0,8929616782","-1,35153609","0,7933906093"
130,"-0,2862246383","-0,9681485704","0,6550976105","0,563457114","0,6327884713","-0,04127233727","0,8485999553","-1,35153609","0,7919342848"
131,"0,00684815041","1,703184331","0,6574211619","0,5175778866","0,645523985","-0,02310989939","0,6846045768","-1,35153609","0,8271072643"
132,"-0,2752073169","-0,9681485704","0,6020879135","0,4875147518","0,6077107636","-0,06359803369","0,746758126","-1,35153609","0,7699809314"
133,"-0,3210451385","-0,9681485704","0,5888286681","0,3896608201","0,5721573857","-0,1668735591","0,700576893","-1,35153609","0,7844496102"
134,"-0,2603643353","1,542052807","0,5834885533","0,2973710512","0,5489191958","-0,2226087374","0,6126178269","-1,35153609","0,7316449172"
135,"-0,2319672793","1,506347921","0,603679991","0,3153082797","0,5453030837","-0,2469778353","0,5909100714","-1,35153609","0,7851592632"
136,"-0,2598819178","1,481196013","0,5974375085","0,2726875779","0,5295258627","-0,2419020322","-1,431794493","-1,35153609","0,6783368233"
137,"-0,1758533304","1,30074101","0,6751186715","0,3266973123","0,5610983894","-0,214281889","0,5995816168","-1,35153609","0,663354341"
138,"-0,1575812199","1,409058961","0,7261565786","0,3080755076","0,5322637232","-0,1510265507","0,609348481","-1,35153609","0,638352755"
139,"-0,07336950769","1,553785197","0,7535521954","0,4835099318","0,5960522803","-0,02750920907","0,6349383756","-1,35153609","0,6028424599"
140,"-0,1299687056","1,285046762","0,7546060301","0,4575101458","0,566373","-0,06119559642","0,571693689","-1,35153609","0,5653318517"
141,"-0,02245755898","1,547297391","0,8617162497","0,6151210626","0,6660221669","0,06902115424","0,6779083698","-1,35153609","0,5746591746"
142,"0,07965417186","1,777203719","0,8788788472","0,686517434","0,7421222009","0,120637984","0,6963008886","-1,35153609","0,6284529995"
143,"0,2603907437","1,012530893","0,5776861461","1,074411626","0,7489337778","0,1346260121","-1,431794493","-1,35153609","0,2980393661"
144,"0,36507481","0,7127189068","0,6630919483","1,23053224","0,8050808416","0,1882033212","0,8736044768","-1,35153609","0,2765948989"
145,"0,4176013946","0,2155640243","0,6846253549","1,200057601","0,8318425324","0,2547012989","0,9617954849","-1,35153609","0,4041248627"
146,"0,4201646358","1,032157793","0,667308959","1,184356329","0,8240440076","0,2459556859","0,9113430684","-1,35153609","0,3987958684"
147,"0,3030616788","1,020537431","0,6671515689","1,094432534","0,7429590534","0,149258004","0,8706361799","-1,35153609","0,3570439584"
148,"0,1036120897","1,547768974","0,6041911568","0,9403389571","0,6244673434","0,03563222226","0,8236689476","-1,35153609","0,1856085952"
149,"0,2602205338","0,7326994346","0,7185021186","1,040289857","0,7492739535","0,08549958739","0,8307901193","-1,35153609","0,3076177629"
150,"0,07950481342","0,3940955259","0,7502651714","0,6963482716","0,7514993107","-0,01348805406","0,8174887344","-1,35153609","0,3218071349"
151,"0,161887973","1,092661001","0,841880821","0,7247824865","0,8411855762","0,02118625551","-1,431794493","-1,35153609","0,2465813718"
152,"-0,3015222871","0,7167464889","0,5436779721","0,2574297991","0,4938327706","-0,256236274","0,5135026553","-1,35153609","-0,01461974445"
153,"-0,3511395756","0,6711976971","0,4693859887","0,2404810267","0,2861904726","-0,3812324128","0,4739313448","-1,35153609","0,03375943995"
154,"-0,1567075101","-0,9681485704","0,9441486033","0,5198089433","0,9305643126","-0,04662370783","0,6427466833","-1,35153609","0,1494512426"
155,"-0,1361305006","-0,9681485704","0,915397257","0,5691463996","0,9484288198","0,006370659265","0,6452758086","-1,35153609","0,2160293505"
156,"-0,1591229446","-0,9681485704","0,9075645125","0,5358257766","0,9744915333","0,06434804005","0,5573170864","-1,35153609","0,1405478826"
157,"-0,2277024979","-0,9681485704","0,8790606184","0,470742836","0,9219996434","0,03370842466","0,7136992725","-1,35153609","0,1261072253"
158,"-0,4976018354","0,1063735484","0,616334082","0,2971514663","0,7429656314","-0,1229117582","0,4380377455","-1,35153609","0,0723370141"
159,"0,03171328106","2,109380602","0,06580309468","0,4816905187","0,7403934988","-0,201580614","0,6653779838","-1,35153609","0,9127536372"
160,"0,07481075824","2,232631461","0,7737401313","0,5237879863","0,732372376","-0,244254067","0,5926142699","-1,35153609","0,8581970302"
161,"-0,1446299405","2,146638076","0,7772511336","0,4756687829","0,7019873418","-0,3253410927","0,6049804547","-1,35153609","0,9930279987"
162,"-0,3031803112","2,093562625","0,7385603989","0,375982492","0,6333096482","-0,3996232852","0,4718778298","-1,35153609","0,9590360033"
163,"-0,07606346442","2,203813547","0,7372421961","0,4365718338","0,6749078411","-0,4045140287","0,49865792","-1,35153609","0,9202582998"
164,"-0,1079180829","2,221889868","0,7433912743","0,458790802","0,7073433465","-0,4195007703","0,5452568806","-1,35153609","0,9551195798"
165,"0,1958624477","2,347025575","0,8391671495","0,5145982747","0,626224533","-0,3513665008","0,5770428409","-1,35153609","1,05521642"
166,"0,2953913712","2,409006394","0,8889378826","0,6300096044","0,7278302789","-0,3041313095","0,571073758","-1,35153609","1,123982261"
167,"0,3135642664","2,459898864","0,9021881864","0,6285484294","0,7830353344","-0,29803759","0,5278616901","-1,35153609","1,106849997"
168,"0,1666893785","2,168931154","0,8669103265","0,6137221436","0,8789611682","-0,2743869836","0,5629392117","-1,35153609","0,9170668321"
169,"-0,01075553965","1,813682046","0,7743095988","0,5422535435","0,8956248563","-0,3450316163","0,4248503338","-1,35153609","0,6793151811"
170,"-0,09096927961","1,592421886","0,8011430012","0,3596739008","0,8752154021","-0,2957961293","0,2913972535","-1,35153609","0,5082701111"
171,"-0,1215510023","1,504860768","0,8218681438","0,3241670775","0,8749527277","-0,3052872115","0,4848031606","-1,35153609","0,4855414762"
172,"-0,09664977182","1,636862043","0,8299409137","0,3882240922","0,8621335099","-0,3319031725","0,4056790518","-1,35153609","0,5453028222"
173,"0,04362281963","1,289616064","0,9558342637","0,64660124","0,6850945325","-0,1674457033","0,2598244455","-1,35153609","0,3212421508"
174,"0,1888198334","1,245058606","1,022500668","0,7172104847","0,6838401917","0,1274447782","0,3916396933","-1,35153609","0,3555843116"
175,"-0,03549647574","-0,9681485704","0,6704407259","0,05747955711","-0,05888178818","0,1908857057","-0,1081647468","-1,35153609","0,1471226645"
176,"1,12112567","-0,9681485704","0,6576885096","-0,5666251605","-0,1738930471","1,305355968","-1,431794493","0,5698525995","0,314520959"
177,"0,7644012851","-0,9681485704","0,58607418","-0,6502737583","-0,1887394886","1,18838705","-1,431794493","0,6178009792","0,2514822375"
178,"1,121950461","-0,9681485704","1,11269912","-0,03329531458","0,5149353359","1,437687484","1,144390992","-1,35153609","0,462089199"
179,"0,7459559079","-0,9681485704","1,024264629","0,07778658422","0,3391687429","1,616992769","0,8926130387","1,189076442","0,5739166118"
180,"0,8440791423","-0,9681485704","1,201007957","1,097783447","0,5422679429","0,9114700142","0,7525207322","1,353285497","0,6685917567"
181,"0,7600279817","-0,9681485704","1,247616284","1,202591537","0,7825489897","0,5853632883","0,5708828326","1,244222694","0,5847005354"
182,"0,6093676066","-0,9681485704","1,2563135","1,134073359","0,8231087658","0,3408457717","0,3874796417","1,106389276","0,5245599804"
183,"0,5371785214","-0,9681485704","1,279244952","1,086065975","0,8012857439","0,2237088708","0,2732888194","1,042068292","0,510402559"
184,"0,4850713268","-0,9681485704","1,231719729","1,08810543","0,7797130057","0,1226697353","0,3505676264","1,050050867","0,3967311597"
185,"0,4292520925","-0,9681485704","1,202847406","1,048279136","0,7239376463","0,07119873899","-1,431794493","1,069550275","0,5383187252"
186,"0,374786318","-0,9681485704","1,099265495","1,12334836","0,696878163","-0,03502475356","0,03982758098","1,061262906","0,5454344613"
187,"0,2780285007","-0,9681485704","1,064380115","1,090571245","0,6917790715","-0,1305577393","0,2269776639","0,94793333","0,5857965758"
188,"0,1989659974","-0,9681485704","1,071123402","0,979018571","0,5137978945","-0,2207728309","0,2846948122","0,9092665736","0,6909749294"
189,"1,356579946","-0,9681485704","1,652382411","0,7945368174","0,6747816085","1,083080844","1,218686126","1,560327572","0,8464888508"
190,"1,031096679","-0,9681485704","1,550950636","0,4545151087","0,4638617838","0,8122264165","1,041359412","1,383372979","0,7591802023"
191,"1,160444581","-0,9681485704","1,601232974","0,7240561078","0,5034902111","0,8803455362","1,011420992","1,57066776","0,9546823942"
192,"1,116343705","-0,9681485704","1,554799095","0,77367106","0,485629885","0,7776732979","1,166479126","1,677507504","1,058063393"
193,"1,072843611","-0,9681485704","1,596719828","0,7656284209","0,5259947449","0,7534071623","1,049187247","1,656348588","1,185795776"
194,"1,542693017","-0,9681485704","1,357206414","0,009749063728","0,8814334971","1,332700257","1,461761326","1,340456591","0,7038761878"
195,"1,874590872","-0,9681485704","1,53777379","-0,07683371449","0,8330981575","1,593559432","-1,431794493","1,240703078","0,6694709942"
196,"1,935989404","-0,9681485704","1,274509043","-0,4646928535","0,5069306963","1,733330098","-1,431794493","1,114771591","0,5842543407"
197,"2,003403579","-0,9681485704","1,189321316","-0,01952953492","0,1823217496","1,765876678","-1,431794493","1,210531736","1,324795325"
198,"1,270799695","-0,9681485704","1,410911535","0,0327018232","0,4839722751","1,152092907","1,128560695","1,063024896","0,5621373277"
199,"0,8932623602","-0,9681485704","1,542086605","0,2800968595","0,2873382615","0,542222643","1,510748301","1,268815342","0,6040973991"
200,"1,000506438","-0,9681485704","1,551176353","0,4549641752","0,3620132198","0,701192141","1,532187834","1,300235524","0,6140976074"
201,"0,7892483341","-0,9681485704","1,472181226","0,1971059021","0,311691515","0,5106062996","1,465745756","1,264940781","0,5165382218"
202,"0,9236548694","-0,9681485704","1,363944454","0,2486012514","0,2964157569","0,7384083293","1,349011377","1,221349004","0,3207756691"
203,"1,089529414","-0,9681485704","1,26238461","0,08569045997","0,4420008329","0,9273613073","1,455091696","1,18807372","0,4393745185"
204,"1,217695745","-0,9681485704","1,265864368","-0,03223686646","0,4311346653","1,001827114","1,302875476","1,077554753","0,4921723756"
205,"0,824239098","-0,9681485704","1,229349258","-0,449033195","0,0872936411","0,7228004335","1,077852928","0,9379999746","0,5495019398"
206,"1,220387179","-0,9681485704","1,205311317","-0,6402470618","0,1087062116","1,029724164","0,8876620884","0,6940944149","0,3877413668"
207,"0,9426278978","-0,9681485704","1,1181716","-0,7943675492","-0,1277447334","0,855030833","0,5926508794","0,5344734407","0,4284842067"
208,"0,7399295587","-0,9681485704","0,8229088643","-1,342905739","-0,3550955996","0,7014641203","0,5820387277","0,2457230833","0,2182847944"
